,index,city,state,males,females,age group 1,age group 2,age group 3,lat,lng,state_name,city_state
490,770,Eden,TX,1,0,0,0,1,31.2161476,-99.8454772,Texas,"Eden, Texas"
491,778,Edinburg,TX,1,0,0,0,1,26.2527695,-98.19367824779209,Texas,"Edinburg, Texas"
492,788,El Paso,TX,10,2,0,0,12,31.81113155,-106.501349289734,Texas,"El Paso, Texas"
493,797,Elgin,TX,1,0,0,0,1,30.35517,-97.3917615706706,Texas,"Elgin, Texas"
494,834,Euless,TX,2,0,0,0,2,32.84610745,-97.06673834300649,Texas,"Euless, Texas"
495,869,Fairview,TX,2,0,0,0,2,33.1578952,-96.6316593,Texas,"Fairview, Texas"
496,872,Fannett,TX,1,0,0,0,1,29.9260395,-94.2504458,Texas,"Fannett, Texas"
497,906,Flower Mound,TX,2,0,0,0,2,33.036426,-97.1165370693961,Texas,"Flower Mound, Texas"
498,918,Forney,TX,1,1,0,0,2,32.74630795,-96.4516126964338,Texas,"Forney, Texas"
499,921,Fort Bend County,TX,3,0,0,0,3,29.5253232,-95.7449643220456,Texas,"Fort Bend County, Texas"
500,925,Fort Hood,TX,3,0,0,1,2,31.13,-97.78,Texas,"Fort Hood, Texas"
501,939,Fort Worth,TX,41,7,2,2,42,32.693397,-97.4706709166667,Texas,"Fort Worth, Texas"
502,948,Franklin County,TX,1,0,0,0,1,33.175972,-95.2183923866996,Texas,"Franklin County, Texas"
503,956,Freeport,TX,1,0,0,0,1,28.9427765,-95.3546011243064,Texas,"Freeport, Texas"
504,990,Galveston,TX,1,0,0,0,1,29.2332775,-94.8601599769047,Texas,"Galveston, Texas"
505,997,Garland,TX,5,1,1,0,5,32.912624,-96.6388833,Texas,"Garland, Texas"
506,1033,Glen Rose,TX,2,0,0,0,2,32.243494,-97.7495398202366,Texas,"Glen Rose, Texas"
507,1043,Godley,TX,1,0,0,0,1,32.449029,-97.5266886,Texas,"Godley, Texas"
508,1050,Gonzales County,TX,1,0,0,0,1,29.447222,-97.5025853123827,Texas,"Gonzales County, Texas"
509,1061,Granbury,TX,3,0,0,0,3,32.433278,-97.759011,Texas,"Granbury, Texas"
510,1067,Grand Prairie,TX,7,3,0,0,10,32.65764395,-97.0285689717472,Texas,"Grand Prairie, Texas"
511,1080,Grapevine,TX,2,1,0,0,3,32.936068,-97.0673719522356,Texas,"Grapevine, Texas"
512,1109,Greenville,TX,2,0,1,0,1,33.112278,-96.11760258276301,Texas,"Greenville, Texas"
513,1134,Haltom City,TX,1,0,0,0,1,32.8202545,-97.27055730996831,Texas,"Haltom City, Texas"
514,1149,Hardin County,TX,1,0,0,0,1,30.3142215,-94.3879143966056,Texas,"Hardin County, Texas"
515,1151,Harlingen,TX,1,0,0,0,1,26.1906306,-97.6961026,Texas,"Harlingen, Texas"
516,1153,Harper,TX,1,0,0,0,1,30.2999195,-99.2442144,Texas,"Harper, Texas"
517,1155,Harris County,TX,22,3,0,0,25,29.8152236,-94.9176032,Texas,"Harris County, Texas"
518,1161,Harrison County,TX,1,0,0,0,1,32.5599535,-94.3728164200457,Texas,"Harrison County, Texas"
519,1181,Hays County ,TX,1,0,0,0,1,30.0548461,-98.0240256351609,Texas,"Hays County , Texas"
520,1187,Hearne,TX,1,0,0,0,1,30.87819,-96.59564690607421,Texas,"Hearne, Texas"
521,1188,Hebbronville,TX,1,0,0,0,1,27.3068397,-98.6780811,Texas,"Hebbronville, Texas"
522,1200,Henderson,TX,1,0,0,0,1,32.0884931,-95.4718003,Texas,"Henderson, Texas"
523,1206,Hereford,TX,1,0,0,0,1,34.8150622,-102.3977036,Texas,"Hereford, Texas"
524,1215,Hidalgo County,TX,1,0,0,0,1,26.410046,-98.1876470270865,Texas,"Hidalgo County, Texas"
525,1220,Highland Village,TX,1,0,0,0,1,33.09461,-97.0577207699745,Texas,"Highland Village, Texas"
526,1221,Highlands,TX,2,0,0,0,2,29.818836,-95.0560404,Texas,"Highlands, Texas"
527,1258,Honey Grove,TX,1,1,0,0,2,33.5834377,-95.9099681,Texas,"Honey Grove, Texas"
528,1271,Houston,TX,204,32,2,13,212,29.9519265,-95.5409169840524,Texas,"Houston, Texas"
529,1276,Hubbard,TX,1,0,0,0,1,31.8484935,-96.797215,Texas,"Hubbard, Texas"
530,1281,Hudson Bend,TX,1,0,0,0,1,30.4171444,-97.9291787,Texas,"Hudson Bend, Texas"
531,1322,Irving,TX,2,2,0,0,4,32.862876,-96.9791392558391,Texas,"Irving, Texas"
532,1343,Jasper,TX,1,0,0,0,1,30.2743745,-93.9056287,Texas,"Jasper, Texas"
533,1383,Katy,TX,2,2,1,0,3,29.7929303,-95.82966514656489,Texas,"Katy, Texas"
534,1385,Kaufman,TX,1,0,0,0,1,32.565973,-96.3067015913235,Texas,"Kaufman, Texas"
535,1387,Keller,TX,1,1,0,0,2,32.9357105,-97.2289692714149,Texas,"Keller, Texas"
536,1406,Kerrville,TX,1,0,0,0,1,30.0474332,-99.1403189,Texas,"Kerrville, Texas"
537,1412,Killeen,TX,9,3,0,2,10,31.1171194,-97.7277959,Texas,"Killeen, Texas"
538,1435,Kountze,TX,1,0,0,0,1,30.37432,-94.31679797679,Texas,"Kountze, Texas"
539,1483,Lancaster,TX,3,0,0,0,3,32.598302,-96.7751211128244,Texas,"Lancaster, Texas"
540,1496,Laredo,TX,3,0,0,0,3,27.506407,-99.5075421,Texas,"Laredo, Texas"
541,1504,Las Yescas,TX,1,0,0,0,1,26.2228516,-97.5058182,Texas,"Las Yescas, Texas"
542,1524,League City,TX,1,0,0,0,1,29.5074538,-95.0949303,Texas,"League City, Texas"
543,1526,Leander,TX,1,1,0,0,2,30.57814,-97.84258888794179,Texas,"Leander, Texas"
544,1546,Lewisville,TX,2,0,0,0,2,33.042576,-96.9662897276534,Texas,"Lewisville, Texas"
545,1571,Little Elm,TX,1,1,0,0,2,33.1626194,-96.9375051,Texas,"Little Elm, Texas"
546,1577,Live Oak,TX,1,1,0,0,2,28.170008,-97.8471215,Texas,"Live Oak, Texas"
547,1589,Longview,TX,2,1,0,1,2,32.5065765,-94.7515098851302,Texas,"Longview, Texas"
548,1593,Lopezville,TX,1,0,0,0,1,26.2382939,-98.1595151,Texas,"Lopezville, Texas"
549,1613,Lubbock,TX,9,1,0,1,9,33.5778631,-101.8551665,Texas,"Lubbock, Texas"
550,1664,Mansfield,TX,1,1,0,0,2,32.5643835,-97.11210367783539,Texas,"Mansfield, Texas"
551,1684,Marshall,TX,1,0,0,0,1,32.5311225,-94.3446130081966,Texas,"Marshall, Texas"
552,1703,Maypearl,TX,2,0,0,1,1,32.3132003,-97.0116691,Texas,"Maypearl, Texas"
553,1709,McAllen,TX,1,0,0,0,1,26.2260035,-98.2373177181604,Texas,"McAllen, Texas"
554,1710,McCamey,TX,1,0,0,0,1,31.135591,-102.2244427,Texas,"McCamey, Texas"
555,1715,McGregor,TX,1,0,0,0,1,31.4388265,-97.40673997914689,Texas,"McGregor, Texas"
556,1717,McKinney,TX,1,0,0,0,1,33.1976496,-96.6154471,Texas,"McKinney, Texas"
557,1731,Mercedes,TX,2,0,0,0,2,26.1497977,-97.9136112,Texas,"Mercedes, Texas"
558,1739,Mesquite,TX,3,3,0,0,6,32.7666103,-96.599472,Texas,"Mesquite, Texas"
559,1756,Midland,TX,1,1,0,0,2,31.83688,-102.0103767,Texas,"Midland, Texas"
560,1758,Midland County,TX,1,0,0,0,1,31.86918585,-102.031586918774,Texas,"Midland County, Texas"
561,1783,Mission,TX,1,0,0,0,1,26.1985485,-98.3102862046617,Texas,"Mission, Texas"
562,1813,Montgomery County,TX,2,1,0,0,3,30.1791039,-95.1623323,Texas,"Montgomery County, Texas"
563,1825,Morgan's Point,TX,1,1,0,0,2,29.6793945,-94.9899276,Texas,"Morgan's Point, Texas"
564,1836,Mount Enterprise,TX,1,0,0,0,1,31.9179473,-94.6810439,Texas,"Mount Enterprise, Texas"
565,1870,Nacogdoches County,TX,2,0,0,0,2,31.536146,-94.59451605196631,Texas,"Nacogdoches County, Texas"
566,1879,Natalia,TX,1,0,0,0,1,29.189684,-98.8625269,Texas,"Natalia, Texas"
567,1892,New Boston,TX,1,0,0,1,0,33.460448,-94.42011157306631,Texas,"New Boston, Texas"
568,1893,New Braunfels,TX,2,0,0,1,1,29.7029248,-98.12469,Texas,"New Braunfels, Texas"
569,1946,North Austin,TX,1,0,0,0,1,30.36815625,-97.7066873868812,Texas,"North Austin, Texas"
570,1960,North Richland Hills,TX,1,0,0,0,1,32.8601325,-97.2120548962232,Texas,"North Richland Hills, Texas"
571,1974,Oak Cliff,TX,6,0,0,1,5,29.7104586,-98.1460417,Texas,"Oak Cliff, Texas"
572,1976,Oak Point,TX,1,0,0,0,1,33.17777,-96.9888556964332,Texas,"Oak Point, Texas"
573,1992,Odessa,TX,3,1,0,0,3,31.8457149,-102.367687,Texas,"Odessa, Texas"
574,2070,Palmhurst,TX,1,0,0,0,1,26.2584053,-98.3180712,Texas,"Palmhurst, Texas"
575,2071,Palmview,TX,4,1,0,0,5,26.2283965,-98.3674967677518,Texas,"Palmview, Texas"
576,2074,Pampa,TX,1,0,0,0,1,35.547907,-100.967731112225,Texas,"Pampa, Texas"
577,2083,Paris,TX,6,0,1,0,5,33.6751155,-95.55026624777031,Texas,"Paris, Texas"
578,2087,Parker County,TX,1,0,0,0,1,32.777937,-97.8038253310299,Texas,"Parker County, Texas"
579,2110,Pearland,TX,4,2,0,0,6,29.547838,-95.3838393834951,Texas,"Pearland, Texas"
580,2111,Pearsall,TX,1,1,0,0,2,28.8921939,-99.095033,Texas,"Pearsall, Texas"
581,2177,Plano,TX,2,1,1,0,2,33.0136764,-96.6925096,Texas,"Plano, Texas"
582,2180,Pleasant Grove,TX,2,0,0,0,2,32.0212766,-94.9554951,Texas,"Pleasant Grove, Texas"
583,2197,Port Arthur,TX,4,3,0,0,7,29.8988258,-93.9287815,Texas,"Port Arthur, Texas"
584,2208,Porter Heights,TX,1,1,0,0,2,30.1579383,-95.3203117,Texas,"Porter Heights, Texas"
585,2250,Quitman,TX,1,1,0,0,2,32.793739,-95.4464573960389,Texas,"Quitman, Texas"
586,2291,Rice,TX,4,1,3,0,2,32.2437586,-96.4985967,Texas,"Rice, Texas"
587,2292,Richardson,TX,1,1,0,0,2,32.9481789,-96.7297206,Texas,"Richardson, Texas"
588,2299,Richmond,TX,2,0,0,0,2,29.5893005,-95.76672995889889,Texas,"Richmond, Texas"
589,2332,Robinson,TX,1,1,0,0,2,31.4676687,-97.1147226,Texas,"Robinson, Texas"
590,2344,Rockwall,TX,1,3,0,2,2,32.8967899,-96.2982136,Texas,"Rockwall, Texas"
591,2376,Rusk,TX,1,0,1,0,0,31.8762825,-94.5339953,Texas,"Rusk, Texas"
592,2405,San Angelo,TX,1,1,0,0,2,31.432144,-100.454467551013,Texas,"San Angelo, Texas"
593,2406,San Antonio,TX,64,12,0,4,69,29.4246002,-98.4951405,Texas,"San Antonio, Texas"
594,2414,San Leon,TX,1,0,0,0,1,29.4832863,-94.9221465,Texas,"San Leon, Texas"
595,2417,San Marcos,TX,1,1,0,0,2,29.8826436,-97.9405828,Texas,"San Marcos, Texas"
596,2422,Sand Springs,TX,1,0,0,0,1,32.2826198,-101.3509559,Texas,"Sand Springs, Texas"
597,2423,Sands Springs,TX,1,0,0,0,1,29.976767,-95.182283,Texas,"Sands Springs, Texas"
598,2470,Seminole,TX,1,1,0,0,1,32.7247135,-102.650385348958,Texas,"Seminole, Texas"
599,2518,Snook,TX,1,0,0,0,1,30.488816,-96.4644102,Texas,"Snook, Texas"
600,2519,Snyder,TX,1,0,0,0,1,32.712745,-100.912869765563,Texas,"Snyder, Texas"
601,2549,Southlake,TX,1,0,0,0,1,32.962582,-97.1511351509909,Texas,"Southlake, Texas"
602,2566,Spring,TX,4,1,0,0,5,30.0798826,-95.4172549,Texas,"Spring, Texas"
603,2610,Stafford,TX,4,0,0,0,4,29.6234075,-95.5642096263499,Texas,"Stafford, Texas"
604,2629,Stone Oak,TX,1,0,0,0,1,29.6437381,-98.4952228,Texas,"Stone Oak, Texas"
605,2689,Tarrant County,TX,1,0,0,0,1,32.6316957,-97.0737574,Texas,"Tarrant County, Texas"
606,2694,Taylor Lake Village,TX,1,0,0,0,1,29.5774867,-95.05744773949779,Texas,"Taylor Lake Village, Texas"
607,2698,Temple,TX,3,0,0,0,3,31.098207,-97.3427847,Texas,"Temple, Texas"
608,2704,Terrell,TX,3,3,0,0,6,29.9351964,-101.8203006,Texas,"Terrell, Texas"
609,2707,Texarkana,TX,2,2,0,0,4,33.441418,-94.0738243416923,Texas,"Texarkana, Texas"
610,2709,Texas City,TX,2,0,0,0,2,29.4336705,-94.9193192484269,Texas,"Texas City, Texas"
611,2711,The Woodlands,TX,1,0,0,0,1,30.1733046,-95.5047303,Texas,"The Woodlands, Texas"
612,2719,Three Rivers,TX,1,0,0,0,1,28.4602717,-98.1825071,Texas,"Three Rivers, Texas"
613,2721,Tidwell,TX,2,0,0,0,2,33.2095584,-96.1013617,Texas,"Tidwell, Texas"
614,2773,Tyler,TX,4,2,0,0,6,32.330625,-95.3074208213444,Texas,"Tyler, Texas"
615,2780,Universal City,TX,1,0,0,0,1,29.5480071,-98.2911235,Texas,"Universal City, Texas"
616,2811,Vidor,TX,1,0,1,0,0,30.138118,-93.9843424111247,Texas,"Vidor, Texas"
617,2822,Waco,TX,5,2,0,1,6,31.549333,-97.1466695,Texas,"Waco, Texas"
618,2834,Wall,TX,2,0,0,0,2,31.3740524,-100.3075869,Texas,"Wall, Texas"
619,2879,Waxahachie,TX,2,1,0,0,3,32.40549,-96.83891771821699,Texas,"Waxahachie, Texas"
620,2880,Waxahachie ,TX,1,0,0,0,1,32.388547,-96.9288416859837,Texas,"Waxahachie , Texas"
621,2887,Weatherford,TX,3,0,0,0,3,32.7647075,-97.6818919554255,Texas,"Weatherford, Texas"
622,2889,Webster,TX,1,1,0,0,2,29.5377315,-95.1182645,Texas,"Webster, Texas"
623,2901,Weslaco,TX,2,0,0,0,2,26.15592,-97.9804635472487,Texas,"Weslaco, Texas"
624,2936,Wharton,TX,1,0,0,0,1,29.255248,-95.8998532,Texas,"Wharton, Texas"
625,2950,Wichita Falls,TX,5,0,1,0,4,33.9161075,-98.5067371043467,Texas,"Wichita Falls, Texas"
626,2991,Wolfforth,TX,2,0,0,0,2,33.5059189,-102.0090575,Texas,"Wolfforth, Texas"
627,3065,Bloomburg,TX,0,1,0,0,1,33.1379088,-94.0574061,Texas,"Bloomburg, Texas"
628,3072,Brownwood,TX,0,1,1,0,0,31.7337655,-98.98583484920061,Texas,"Brownwood, Texas"
629,3079,Canton,TX,0,1,0,0,1,32.560651,-95.87126756114701,Texas,"Canton, Texas"
630,3092,Concho County,TX,0,1,0,0,1,31.3336505,-99.8596769413311,Texas,"Concho County, Texas"
631,3114,Elmendorf,TX,0,1,0,0,1,29.2581166,-98.301671989788,Texas,"Elmendorf, Texas"
632,3117,Fairfield,TX,0,1,0,0,1,31.7164755,-96.172884780441,Texas,"Fairfield, Texas"
633,3134,Gilmer,TX,0,1,0,0,1,32.729852,-94.95210957220701,Texas,"Gilmer, Texas"
634,3140,Grape Creek,TX,0,1,0,0,1,31.5793231,-100.5475979,Texas,"Grape Creek, Texas"
635,3172,Joshua,TX,0,1,0,1,0,32.4615291,-97.3880732,Texas,"Joshua, Texas"
636,3177,Kilgore,TX,0,1,0,1,0,32.39331,-94.8647647346557,Texas,"Kilgore, Texas"
637,3229,Nederland,TX,0,1,0,0,1,29.9827965,-94.001875861322,Texas,"Nederland, Texas"
638,3246,Panther Creek,TX,0,1,0,0,1,30.1658518,-95.4923714,Texas,"Panther Creek, Texas"
639,3276,Round Rock,TX,0,2,0,0,2,30.572587,-97.6483833986758,Texas,"Round Rock, Texas"
640,3279,Saginaw,TX,0,1,0,0,1,32.85141,-97.36581543016179,Texas,"Saginaw, Texas"
641,3326,West Bexar County,TX,0,1,0,0,1,29.4200763,-98.5721016,Texas,"West Bexar County, Texas"
642,3327,Willacy County,TX,0,1,0,0,1,26.45598445,-97.58654844151009,Texas,"Willacy County, Texas"
643,7,Absarokee,MT,1,0,0,0,1,45.5204982,-109.4429444,Montana,"Absarokee, Montana"
644,63,Anaconda,MT,1,0,0,0,1,46.1285369,-112.9422641,Montana,"Anaconda, Montana"
645,134,Augusta,MT,1,0,0,0,1,47.4927251,-112.3922458,Montana,"Augusta, Montana"
646,202,Belgrade,MT,1,0,0,0,1,45.7732787,-111.1845352,Montana,"Belgrade, Montana"
647,246,Billings,MT,11,1,0,0,12,45.7874957,-108.49607,Montana,"Billings, Montana"
648,296,Bozeman,MT,1,0,0,0,1,45.6799842,-111.0446748,Montana,"Bozeman, Montana"
649,358,Butte,MT,1,0,0,0,1,45.9838436,-112.5007277,Montana,"Butte, Montana"
650,431,Cedar Hill,MT,1,0,0,0,1,46.0938178,-111.4057971,Montana,"Cedar Hill, Montana"
651,845,Evergreen,MT,1,0,0,0,1,48.2258788,-114.2762514,Montana,"Evergreen, Montana"
652,903,Florence,MT,1,0,0,0,1,46.6315897,-114.0789959,Montana,"Florence, Montana"
653,1086,Great Falls,MT,1,0,0,0,1,47.506188,-111.231405298865,Montana,"Great Falls, Montana"
654,1176,Havre,MT,1,0,0,0,1,48.549999,-109.6840887,Montana,"Havre, Montana"
655,1193,Helena,MT,2,0,0,0,2,46.5927122,-112.036109,Montana,"Helena, Montana"
656,1784,Missoula,MT,2,0,0,0,2,46.8795445,-113.921434505587,Montana,"Missoula, Montana"
657,2606,St. Regis,MT,1,0,0,0,1,47.2993743,-115.1026388,Montana,"St. Regis, Montana"
658,2741,Townsend,MT,1,0,0,0,1,46.3190976,-111.5208023,Montana,"Townsend, Montana"
659,2942,Whitefish,MT,3,0,0,0,3,48.4099506,-114.3342212,Montana,"Whitefish, Montana"
660,8,Acampo,CA,3,0,0,0,3,38.1746398,-121.2785588,California,"Acampo, California"
661,14,Adelanto,CA,2,1,0,1,2,34.579452,-117.336473432733,California,"Adelanto, California"
662,22,Alameda,CA,1,0,0,0,1,37.7652065,-122.2416355,California,"Alameda, California"
663,23,Alameda County,CA,2,0,0,0,2,37.67988045,-121.90767370057,California,"Alameda County, California"
664,38,Alhambra,CA,2,0,0,0,2,34.0855425,-118.134419455061,California,"Alhambra, California"
665,49,Altadena,CA,1,0,0,0,1,34.1938705,-118.136502410495,California,"Altadena, California"
666,65,Anaheim,CA,4,0,0,0,3,33.8347516,-117.911732,California,"Anaheim, California"
667,71,Angeles National Forest,CA,1,0,0,0,1,34.141436,-117.798525,California,"Angeles National Forest, California"
668,77,Antioch,CA,11,1,0,0,12,37.9755365,-121.793642692233,California,"Antioch, California"
669,80,Apple Valley,CA,2,0,0,0,2,34.537838,-117.219160542915,California,"Apple Valley, California"
670,83,Arcata,CA,1,1,0,0,2,40.8665166,-124.0828396,California,"Arcata, California"
671,91,Arleta,CA,1,0,0,0,1,34.2675168,-118.4516963,California,"Arleta, California"
672,95,Arlington Heights,CA,1,0,0,0,1,40.055725,-120.8902318,California,"Arlington Heights, California"
673,97,Aromas,CA,2,0,0,0,2,36.8763115,-121.643022142846,California,"Aromas, California"
674,99,Arroyo Grande,CA,3,0,0,0,3,35.1241377,-120.580416690972,California,"Arroyo Grande, California"
675,100,Artesia,CA,2,0,0,0,2,33.8611649,-118.0782044,California,"Artesia, California"
676,116,Athens,CA,1,0,0,1,0,33.9200153,-118.2811844,California,"Athens, California"
677,127,Atwater,CA,2,1,0,1,2,37.353364,-120.603307202474,California,"Atwater, California"
678,130,Auburn,CA,1,0,0,0,1,38.89575015,-121.071632729018,California,"Auburn, California"
679,148,Azusa,CA,2,0,0,0,2,34.1338751,-117.9056046,California,"Azusa, California"
680,151,Bakersfield,CA,18,2,0,2,18,35.223234,-118.953616630358,California,"Bakersfield, California"
681,153,Baldwin Park,CA,2,0,0,0,2,34.0811095,-117.964517855105,California,"Baldwin Park, California"
682,154,Ballico,CA,1,0,0,0,1,37.4543809,-120.7060337,California,"Ballico, California"
683,160,Banning,CA,2,0,0,0,2,33.96869745,-116.933657179283,California,"Banning, California"
684,166,Barstow,CA,2,0,0,0,2,34.8957684,-117.0172077,California,"Barstow, California"
685,183,Bayview,CA,2,0,0,0,2,40.7726266,-124.1839502,California,"Bayview, California"
686,199,Bel-Air,CA,1,0,0,0,1,34.07094015,-118.446702633043,California,"Bel-Air, California"
687,203,Bell Gardens,CA,1,0,0,1,0,33.96561315,-118.152893298018,California,"Bell Gardens, California"
688,211,Bellflower,CA,1,0,0,0,1,33.8825705,-118.1167679,California,"Bellflower, California"
689,226,Berkeley,CA,5,0,0,0,5,37.8707755,-122.301852520212,California,"Berkeley, California"
690,278,Bonita,CA,1,0,0,0,1,32.6648235,-117.015868912261,California,"Bonita, California"
691,294,Boyle Heights,CA,1,0,0,0,1,34.0331656,-118.2048648,California,"Boyle Heights, California"
692,304,Brawley,CA,1,0,0,0,1,33.0185295,-115.51593622179,California,"Brawley, California"
693,305,Brea,CA,1,0,0,0,1,33.9181945,-117.8994423,California,"Brea, California"
694,351,Burlingame,CA,1,0,0,0,1,37.58788275,-122.362741659182,California,"Burlingame, California"
695,356,Burson,CA,1,0,0,0,1,38.1838079,-120.8904938,California,"Burson, California"
696,360,Cabazon,CA,1,0,0,0,1,33.90848725,-116.779315447575,California,"Cabazon, California"
697,371,Calexico,CA,1,0,0,0,1,32.6858415,-115.491576158431,California,"Calexico, California"
698,376,California,CA,1,0,0,0,1,37.786376,-122.2902807,California,"California, California"
699,377,California City,CA,1,1,0,0,2,35.1457415,-117.957901319624,California,"California City, California"
700,388,Camino,CA,1,0,0,0,1,38.7382366,-120.6749302,California,"Camino, California"
701,389,Campbell,CA,2,1,0,0,3,37.28077545,-121.94971703802,California,"Campbell, California"
702,400,Capitola,CA,1,0,0,0,1,36.97481995,-121.956979349893,California,"Capitola, California"
703,405,Carlsbad,CA,2,0,0,0,2,33.1580933,-117.3505939,California,"Carlsbad, California"
704,417,Carson,CA,3,0,0,0,3,33.8394267,-118.247031555986,California,"Carson, California"
705,425,Castro Valley,CA,1,0,0,0,1,37.7158075,-122.090312052943,California,"Castro Valley, California"
706,439,Ceres,CA,1,0,0,0,1,37.5972605,-120.94785635634,California,"Ceres, California"
707,479,Chico,CA,1,1,0,0,2,39.7578465,-121.825710737511,California,"Chico, California"
708,482,Chino Hills,CA,2,0,0,0,2,33.9926803,-117.760056,California,"Chino Hills, California"
709,492,Citrus Heights,CA,3,0,0,0,3,38.6931659,-121.293648092323,California,"Citrus Heights, California"
710,513,Clearlake,CA,1,0,0,0,1,38.9573975,-122.626309056056,California,"Clearlake, California"
711,533,Coachella,CA,1,0,0,0,1,33.6795519,-116.176338,California,"Coachella, California"
712,535,Coarsegold,CA,1,0,0,0,1,37.2621687,-119.7009834,California,"Coarsegold, California"
713,556,Colton,CA,1,0,0,0,1,34.05710205,-117.323778193832,California,"Colton, California"
714,569,Commerce,CA,1,0,0,0,1,33.99507245,-118.144500755116,California,"Commerce, California"
715,570,Compton,CA,15,1,0,2,14,33.9136248,-118.2468201,California,"Compton, California"
716,589,Corona,CA,2,3,0,0,5,33.8594315,-117.551191741327,California,"Corona, California"
717,598,Covelo,CA,1,0,0,0,1,39.802415,-123.247792937936,California,"Covelo, California"
718,613,Crescent City,CA,1,0,0,0,1,41.852958,-124.149809424351,California,"Crescent City, California"
719,624,Cudahy,CA,1,0,0,0,1,33.9626205,-118.181598022271,California,"Cudahy, California"
720,626,Culver City,CA,1,0,0,0,1,34.0211224,-118.3964665,California,"Culver City, California"
721,673,Del Ray,CA,1,0,0,0,1,33.9852896,-118.4253554,California,"Del Ray, California"
722,674,Del Rey,CA,1,0,0,0,1,36.655975,-119.599864735914,California,"Del Rey, California"
723,677,Delano,CA,4,0,0,0,4,35.750376,-119.324115526073,California,"Delano, California"
724,678,Delhi,CA,2,0,0,0,2,37.4339725,-120.776840006029,California,"Delhi, California"
725,690,Desert Hot Springs,CA,3,1,0,0,4,33.9614721,-116.553902282872,California,"Desert Hot Springs, California"
726,696,Dinuba,CA,1,0,0,0,1,36.5432837,-119.3870656,California,"Dinuba, California"
727,712,Dos Palos,CA,2,0,0,1,1,36.985468,-120.63113900795,California,"Dos Palos, California"
728,723,Downey,CA,4,0,0,0,4,33.9400143,-118.1325688,California,"Downey, California"
729,728,Duarte,CA,1,0,0,1,0,34.1394513,-117.9772873,California,"Duarte, California"
730,740,Earlimart,CA,1,0,0,0,1,35.8841206,-119.2723328,California,"Earlimart, California"
731,756,East Palo Alto,CA,6,0,0,0,6,37.4688273,-122.1410751,California,"East Palo Alto, California"
732,760,East San Jose,CA,2,0,0,0,2,37.2519581,-121.820386900092,California,"East San Jose, California"
733,783,El Cajon,CA,1,0,0,0,1,32.7947731,-116.9625269,California,"El Cajon, California"
734,785,El Dorado County,CA,1,0,0,0,1,38.851018,-119.9339696,California,"El Dorado County, California"
735,786,El Monte,CA,1,2,0,0,3,34.0711695,-118.037854038196,California,"El Monte, California"
736,791,El Rio,CA,1,0,0,1,0,34.244036,-119.156870462756,California,"El Rio, California"
737,792,El Sereno,CA,1,0,0,0,1,34.0811213,-118.1778495,California,"El Sereno, California"
738,793,El Sobrante,CA,1,0,0,0,1,37.9774476,-122.2949894,California,"El Sobrante, California"
739,801,Elk Grove,CA,1,0,0,0,1,38.4087993,-121.3716178,California,"Elk Grove, California"
740,812,Emeryville,CA,1,0,0,0,1,37.838553,-122.302828817922,California,"Emeryville, California"
741,813,Encinitas,CA,2,0,0,0,2,33.0369867,-117.2919818,California,"Encinitas, California"
742,814,Encino,CA,1,0,0,0,1,34.1588478,-118.500478,California,"Encino, California"
743,826,Escondido,CA,3,0,0,0,3,33.1216751,-117.0814849,California,"Escondido, California"
744,847,Exeter,CA,1,0,0,0,1,36.2960613,-119.1420517,California,"Exeter, California"
745,848,Exposition Park,CA,1,0,0,0,1,34.0150132,-118.2864635,California,"Exposition Park, California"
746,856,Fairfield,CA,2,0,0,0,2,38.23362,-122.076905389269,California,"Fairfield, California"
747,862,Fairmead,CA,1,0,0,0,1,37.0763341,-120.1929487,California,"Fairmead, California"
748,874,Farmersville,CA,1,0,0,0,1,36.2977283,-119.2067767,California,"Farmersville, California"
749,887,Ferndale,CA,1,0,0,0,1,40.580644,-124.262242561122,California,"Ferndale, California"
750,893,Fillmore,CA,1,0,0,0,1,34.3985613,-118.9125093,California,"Fillmore, California"
751,910,Fontana,CA,4,3,2,0,5,34.1088175,-117.459930142996,California,"Fontana, California"
752,911,Foothill Farms,CA,2,2,0,0,4,38.6836185,-121.347100663693,California,"Foothill Farms, California"
753,916,Forestville,CA,3,0,0,0,3,38.4833785,-122.861585962542,California,"Forestville, California"
754,949,Frazier Park,CA,1,0,0,0,1,34.81156435,-118.957763195134,California,"Frazier Park, California"
755,957,Fremont,CA,2,0,0,0,2,37.5482697,-121.9885719,California,"Fremont, California"
756,959,French Valley,CA,2,0,0,0,2,33.5994102,-117.1091717,California,"French Valley, California"
757,962,Fresno,CA,27,4,0,1,29,36.7322115,-119.69970961134,California,"Fresno, California"
758,963,Fresno County,CA,1,0,0,0,1,36.7463883,-119.673520541227,California,"Fresno County, California"
759,973,Fullerton,CA,1,0,0,0,1,33.8725893,-117.9229191,California,"Fullerton, California"
760,989,Galt,CA,3,0,0,1,2,38.300719,-121.330943415758,California,"Galt, California"
761,993,Garden Grove,CA,3,1,0,0,4,33.7746292,-117.9463717,California,"Garden Grove, California"
762,994,Gardena,CA,1,0,0,0,1,33.8883302,-118.3070892,California,"Gardena, California"
763,1005,Gavilan Hills,CA,1,0,0,0,1,33.784463,-117.3692084,California,"Gavilan Hills, California"
